device_id,tcp_flag,udp_flag,http_flag,https_flag,packet_size,ttl,inter_arrival_time,protocol,src_port,dst_port,epoch_timestamp,avg_et,max_et,min_et,label
1005,1,1,0,1,411.3358459447618,255,0.08222071049255408,6,58726,80,1620000644.722361,1620000636.6183093,1620000644.722361,1620000628.5142572,0
1000,1,0,1,0,467.8127290401861,128,0.04035777265695015,6,62159,22,1620000646.5232615,1620000638.4192097,1620000646.5232615,1620000630.3151577,0
1003,0,1,0,0,927.641809510308,128,0.01683497609067831,17,30449,502,1620000648.324162,1620000640.22011,1620000648.324162,1620000632.116058,0
1009,0,0,0,0,763.6210720994133,128,0.18907040330833377,6,47682,443,1620000650.1250625,1620000642.0210104,1620000650.1250625,1620000633.9169586,0
1005,0,1,1,1,526.4695399017494,128,0.07373070583510861,1,20595,502,1620000651.925963,1620000643.8219109,1620000651.925963,1620000635.717859,0
1005,1,0,0,1,550.8803543301568,255,0.2707196751080308,6,30099,22,1620000653.7268634,1620000645.6228113,1620000653.7268634,1620000637.5187595,0
1004,0,1,1,0,626.9807623169866,255,0.1639982198811467,17,43209,502,1620000655.5277638,1620000647.4237118,1620000655.5277638,1620000639.31966,0
1000,1,0,0,0,978.3109641982918,255,0.1180815658656631,6,6519,443,1620000657.3286643,1620000649.2246122,1620000657.3286643,1620000641.1205602,0
1007,1,1,1,0,576.5439586114102,255,0.0005038173674963946,6,19705,80,1620000659.1295648,1620000651.0255127,1620000659.1295648,1620000642.9214606,0
1004,0,1,0,1,509.191879223754,255,0.05583076929817357,6,15805,22,1620000660.9304652,1620000652.8264132,1620000660.9304652,1620000644.722361,0
1004,1,1,0,1,432.28032067700246,128,0.022000632960947418,17,40889,22,1620000662.7313657,1620000654.6273136,1620000662.7313657,1620000646.5232615,1
1006,0,1,1,0,546.9830495038882,64,0.24168508209357215,1,9493,502,1620000664.5322661,1620000656.428214,1620000664.5322661,1620000648.324162,0
1003,0,1,1,1,382.5956363297582,64,0.019186775874595725,1,46191,1883,1620000666.3331666,1620000658.2291145,1620000666.3331666,1620000650.1250625,0
1005,0,1,0,0,599.2184676153746,255,0.033695642614504355,1,60354,1883,1620000668.134067,1620000660.030015,1620000668.134067,1620000651.925963,0
1003,1,1,0,1,213.48067404169177,255,0.07274007274224557,6,17226,443,1620000669.9349675,1620000661.8309155,1620000669.9349675,1620000653.7268634,0
1002,0,1,1,1,447.89988211873344,64,0.030566088574565844,6,20952,80,1620000671.735868,1620000663.631816,1620000671.735868,1620000655.5277638,0
1006,1,1,0,1,646.9265709454672,128,0.023555105360692094,17,12009,80,1620000673.5367684,1620000665.4327164,1620000673.5367684,1620000657.3286643,0
1007,0,0,1,1,573.8247308674707,255,0.09140415758797485,1,40623,502,1620000675.337669,1620000667.2336168,1620000675.337669,1620000659.1295648,0
1003,0,0,0,0,407.4750759896697,128,0.009313502220629672,6,17799,502,1620000677.1385694,1620000669.0345173,1620000677.1385694,1620000660.9304652,0
1001,0,1,1,1,453.59509791667233,64,0.005992810807943686,6,1992,1883,1620000678.9394698,1620000670.8354177,1620000678.9394698,1620000662.7313657,0
1009,1,0,0,1,707.0669373384422,64,0.04656057862470345,6,11406,80,1620000680.7403703,1620000672.6363182,1620000680.7403703,1620000664.5322661,0
1002,1,1,1,0,257.91966079531574,255,0.12753415477765948,17,6175,80,1620000682.5412707,1620000674.4372187,1620000682.5412707,1620000666.3331666,0
1000,1,1,1,1,259.08127041773395,128,0.08092468400058256,1,27828,80,1620000684.3421712,1620000676.2381191,1620000684.3421712,1620000668.134067,0
1007,0,0,0,0,314.0732095645006,255,0.05496989426100797,17,44610,443,1620000686.1430717,1620000678.0390196,1620000686.1430717,1620000669.9349675,0
1002,0,1,1,0,497.8644271466713,64,0.08341384759965581,1,33283,443,1620000687.9439719,1620000679.83992,1620000687.9439719,1620000671.735868,0
1009,1,1,0,1,228.65238654876157,128,0.04548415324234035,1,61213,502,1620000689.7448723,1620000681.6408205,1620000689.7448723,1620000673.5367684,0
1006,1,0,1,1,690.6003185531963,255,0.2751161304761535,6,21772,1883,1620000691.5457728,1620000683.441721,1620000691.5457728,1620000675.337669,0
1009,1,0,1,0,315.1415082288269,255,0.005646971201385296,6,20715,22,1620000693.3466733,1620000685.2426214,1620000693.3466733,1620000677.1385694,0
1004,1,1,1,0,544.8711115486259,255,0.11189930088590883,6,33044,1883,1620000695.1475737,1620000687.043522,1620000695.1475737,1620000678.9394698,0
1009,1,0,0,0,384.1853798161194,64,0.22190040203645045,6,44584,443,1620000696.9484742,1620000688.844422,1620000696.9484742,1620000680.7403703,0
1004,1,0,1,1,486.9005838320548,255,0.16290525719471233,6,28280,443,1620000698.7493746,1620000690.6453228,1620000698.7493746,1620000682.5412707,0
1006,0,1,0,0,179.33081806825132,128,0.020339121305388324,1,7149,502,1620000700.550275,1620000692.446223,1620000700.550275,1620000684.3421712,0
1008,1,0,1,0,700.2632490419912,255,0.03508723103704414,6,5394,22,1620000702.3511755,1620000694.2471235,1620000702.3511755,1620000686.1430717,0
1004,0,0,0,0,307.7004003257198,64,0.1262477790412558,6,5862,80,1620000704.152076,1620000696.048024,1620000704.152076,1620000687.9439719,0
1000,0,1,0,1,286.7566557912595,255,0.008803432822307949,17,49967,22,1620000705.9529765,1620000697.8489244,1620000705.9529765,1620000689.7448723,0
1009,1,0,0,0,975.8018026804185,64,0.16705779474136853,17,58453,22,1620000707.753877,1620000699.6498249,1620000707.753877,1620000691.5457728,0
1009,1,0,1,1,610.8614621915216,64,0.12690695064790258,1,4158,22,1620000709.5547774,1620000701.4507253,1620000709.5547774,1620000693.3466733,0
1000,0,1,0,1,692.483281656615,128,0.13078775254830674,1,46483,502,1620000711.3556778,1620000703.2516255,1620000711.3556778,1620000695.1475737,0
1001,1,1,1,0,591.7782792723798,128,0.010562874081318993,17,44223,443,1620000713.1565783,1620000705.052526,1620000713.1565783,1620000696.9484742,0
1005,1,1,0,1,409.5038880027197,255,0.12649994364951897,17,12580,80,1620000714.9574788,1620000706.8534267,1620000714.9574788,1620000698.7493746,0
1008,0,0,0,0,238.6300285089979,64,0.11388660859553967,6,60413,22,1620000716.7583792,1620000708.6543272,1620000716.7583792,1620000700.550275,0
1007,0,1,0,1,440.23592251486826,64,0.17773980350093443,6,34846,80,1620000718.5592797,1620000710.4552276,1620000718.5592797,1620000702.3511755,0
1004,0,1,0,1,304.36813109488753,128,0.00424858323649007,1,29001,22,1620000720.3601801,1620000712.256128,1620000720.3601801,1620000704.152076,0
1000,1,0,1,0,316.3769655130962,128,0.0023381907119684442,17,21137,443,1620000722.1610806,1620000714.0570285,1620000722.1610806,1620000705.9529765,0
1006,0,1,0,0,183.36253420606064,255,0.046682006198360076,1,64618,80,1620000723.961981,1620000715.857929,1620000723.961981,1620000707.753877,0
1004,1,1,0,0,522.8951919590992,64,0.01610943962145225,6,31590,1883,1620000725.7628815,1620000717.6588292,1620000725.7628815,1620000709.5547774,0
1005,0,1,1,1,814.6824295051692,128,0.08173156342072624,1,3693,443,1620000727.563782,1620000719.4597297,1620000727.563782,1620000711.3556778,0
1006,0,1,0,1,611.6273446052897,255,0.24931271638989974,1,50451,80,1620000729.3646824,1620000721.2606304,1620000729.3646824,1620000713.1565783,0
1002,0,0,0,0,478.84192242965753,64,0.04967250562367382,1,17105,22,1620000731.165583,1620000723.0615308,1620000731.165583,1620000714.9574788,0
1009,1,1,0,0,491.8856254379697,64,0.1864010066670527,6,13962,22,1620000732.9664834,1620000724.8624313,1620000732.9664834,1620000716.7583792,0
1002,1,1,0,1,40.0,128,2.4090353279255044e-05,1,6741,443,1620000734.7673836,1620000726.6633317,1620000734.7673836,1620000718.5592797,0
1004,0,0,1,1,415.2329156201247,255,0.018454159139921836,6,13306,443,1620000736.568284,1620000728.464232,1620000736.568284,1620000720.3601801,0
1005,0,1,1,1,214.66482095593219,128,0.0030895941657840477,17,48683,22,1620000738.3691845,1620000730.2651324,1620000738.3691845,1620000722.1610806,0
1008,0,0,0,0,526.8825055804552,255,0.03977159810706829,1,43089,80,1620000740.170085,1620000732.066033,1620000740.170085,1620000723.961981,1
1004,1,0,1,1,448.0048022663532,64,0.2388029651138401,1,15225,1883,1620000741.9709854,1620000733.8669333,1620000741.9709854,1620000725.7628815,0
1000,0,0,1,0,326.13909175849204,255,0.010197970770039949,6,17313,502,1620000743.7718859,1620000735.6678338,1620000743.7718859,1620000727.563782,0
1003,1,1,0,1,522.3793408977198,255,0.09324449534006496,1,25430,443,1620000745.5727863,1620000737.4687343,1620000745.5727863,1620000729.3646824,0
1004,0,0,1,1,520.6558306013886,255,0.06005605956834004,6,58176,22,1620000747.3736868,1620000739.2696347,1620000747.3736868,1620000731.165583,0
1009,0,0,0,0,803.7248078912855,255,0.27882013656014276,1,32310,80,1620000749.1745872,1620000741.0705352,1620000749.1745872,1620000732.9664834,0
1009,0,0,1,0,637.2835000893459,255,0.013070013873715064,17,13897,443,1620000750.9754877,1620000742.8714356,1620000750.9754877,1620000734.7673836,0
1004,0,1,1,0,543.3945580073745,128,0.023829253302578655,17,61300,80,1620000752.7763882,1620000744.672336,1620000752.7763882,1620000736.568284,0
1006,0,1,1,1,310.4971052697216,255,0.0029987121627035474,17,17536,443,1620000754.5772886,1620000746.4732366,1620000754.5772886,1620000738.3691845,0
1003,0,1,0,1,285.31217617850234,255,0.056904680737755946,1,29951,22,1620000756.378189,1620000748.274137,1620000756.378189,1620000740.170085,0
1000,1,1,1,1,619.7696014873216,64,0.03254987258214729,1,24485,80,1620000758.1790895,1620000750.0750375,1620000758.1790895,1620000741.9709854,0
1004,0,1,0,0,459.986125511914,255,0.20394975047292274,17,21734,22,1620000759.97999,1620000751.875938,1620000759.97999,1620000743.7718859,0
1006,1,1,0,1,549.8731182253215,64,0.09287196853002243,17,20976,80,1620000761.7808905,1620000753.6768384,1620000761.7808905,1620000745.5727863,0
1009,0,1,1,0,695.600104834312,128,0.09521530096270825,6,14472,443,1620000763.581791,1620000755.4777389,1620000763.581791,1620000747.3736868,0
1009,0,0,0,0,197.372244971638,128,0.07590961826383537,6,16222,502,1620000765.3826914,1620000757.2786393,1620000765.3826914,1620000749.1745872,0
1005,1,0,1,0,779.4070770057988,255,0.009634608712320789,17,8646,502,1620000767.1835918,1620000759.0795398,1620000767.1835918,1620000750.9754877,0
1004,0,0,0,1,693.8763573897993,128,0.058882083017236964,17,41872,1883,1620000768.9844923,1620000760.8804402,1620000768.9844923,1620000752.7763882,0
1003,1,0,0,1,89.11195560247106,255,0.7611336118382817,1,3426,1883,1620000770.7853928,1620000762.6813407,1620000770.7853928,1620000754.5772886,0
1001,1,1,1,0,970.6184897821954,128,0.18032004130197393,17,51823,22,1620000772.5862932,1620000764.4822412,1620000772.5862932,1620000756.378189,0
1003,0,0,1,1,564.2752638162913,255,0.22392258998071035,6,37348,80,1620000774.3871937,1620000766.2831416,1620000774.3871937,1620000758.1790895,1
1009,1,0,1,0,404.29233991540923,255,0.17328852306544698,6,29491,1883,1620000776.1880941,1620000768.084042,1620000776.1880941,1620000759.97999,0
1009,1,0,1,0,603.8124447209851,64,0.010874589897460993,6,35985,443,1620000777.9889946,1620000769.8849425,1620000777.9889946,1620000761.7808905,0
1002,0,0,0,1,304.50507261225283,64,0.025805628742424785,6,44031,502,1620000779.789895,1620000771.685843,1620000779.789895,1620000763.581791,0
1009,1,1,0,0,609.2256706387102,64,0.0003126533873663858,6,53280,80,1620000781.5907953,1620000773.4867435,1620000781.5907953,1620000765.3826914,0
1000,0,1,0,0,341.30070833293775,64,0.03617020226635025,6,21763,502,1620000783.3916957,1620000775.287644,1620000783.3916957,1620000767.1835918,0
1007,0,1,1,1,904.0719070941202,255,0.011497032268465577,17,19542,80,1620000785.1925962,1620000777.0885444,1620000785.1925962,1620000768.9844923,0
1004,0,0,0,0,512.0200387812802,128,0.06401626731526842,6,59210,1883,1620000786.9934967,1620000778.8894448,1620000786.9934967,1620000770.7853928,0
1003,0,1,1,0,629.9646104145648,255,0.11304977351417961,6,27571,1883,1620000788.794397,1620000780.6903453,1620000788.794397,1620000772.5862932,0
1007,1,0,0,0,342.78698006957217,64,0.20754917128388495,6,29960,22,1620000790.5952976,1620000782.4912457,1620000790.5952976,1620000774.3871937,0
1006,0,1,1,0,663.2992047786717,64,0.13831679139168562,6,21311,80,1620000792.396198,1620000784.2921462,1620000792.396198,1620000776.1880941,0
1001,0,1,0,0,497.48398729957756,128,0.2790110874901199,17,53789,443,1620000794.1970985,1620000786.0930464,1620000794.1970985,1620000777.9889946,0
1000,1,1,0,0,217.62965833561103,64,0.005540520026965989,1,42375,1883,1620000795.997999,1620000787.893947,1620000795.997999,1620000779.789895,0
1003,0,1,1,0,452.24745602235043,255,0.001225461745422649,1,52455,22,1620000797.7988994,1620000789.6948476,1620000797.7988994,1620000781.5907953,0
1007,0,1,0,1,886.2222137725075,255,0.10827530552695547,1,26500,1883,1620000799.5997999,1620000791.4957478,1620000799.5997999,1620000783.3916957,0
1001,1,0,1,1,671.7954052086616,255,0.03415786263771253,1,13899,502,1620000801.4007003,1620000793.2966483,1620000801.4007003,1620000785.1925962,0
1002,1,1,0,0,424.2049862187013,255,0.02923610231635948,6,11710,1883,1620000803.2016008,1620000795.097549,1620000803.2016008,1620000786.9934967,0
1000,1,0,0,0,126.16684779981301,255,0.04018024553580402,1,18560,80,1620000805.0025012,1620000796.8984492,1620000805.0025012,1620000788.794397,0
1000,1,0,1,1,333.5017643538737,128,0.031443141110681416,1,35086,22,1620000806.8034017,1620000798.6993496,1620000806.8034017,1620000790.5952976,0
1002,1,0,1,1,218.70519919310772,255,0.07162856343991807,17,49240,80,1620000808.6043022,1620000800.50025,1620000808.6043022,1620000792.396198,0
1004,1,0,0,1,130.99839871330036,64,0.058008361472281125,17,26065,443,1620000810.4052026,1620000802.3011506,1620000810.4052026,1620000794.1970985,0
1002,1,0,0,1,657.1182260330605,64,0.07183184380046365,17,32677,443,1620000812.206103,1620000804.1020513,1620000812.206103,1620000795.997999,0
1000,0,1,0,1,512.4774792760331,64,0.11169196855699498,6,22697,1883,1620000814.0070035,1620000805.9029515,1620000814.0070035,1620000797.7988994,0
1000,1,1,0,0,859.0216896687881,64,0.048960326778644085,6,11391,22,1620000815.807904,1620000807.703852,1620000815.807904,1620000799.5997999,0
1007,1,1,0,1,300.4716202404742,128,0.028942717711776977,6,20653,22,1620000817.6088045,1620000809.5047526,1620000817.6088045,1620000801.4007003,0
1009,1,1,0,1,499.54381304817394,64,0.01817623573456088,17,56244,22,1620000819.409705,1620000811.3056529,1620000819.409705,1620000803.2016008,0
1001,0,0,1,1,221.16512965061713,128,0.04299741963215764,1,47129,22,1620000821.2106054,1620000813.1065533,1620000821.2106054,1620000805.0025012,1
1002,0,1,1,0,381.0253277667515,64,0.13540458792968135,17,24124,1883,1620000823.0115058,1620000814.9074538,1620000823.0115058,1620000806.8034017,0
1001,1,1,1,0,455.57800761348284,128,0.14134802107011535,6,7678,80,1620000824.8124063,1620000816.7083542,1620000824.8124063,1620000808.6043022,0
1002,1,0,0,0,425.06920643767046,128,0.1099328705285853,17,26087,1883,1620000826.6133068,1620000818.509255,1620000826.6133068,1620000810.4052026,0
1006,1,0,0,0,510.7081261231002,128,0.026660989230298804,1,20346,80,1620000828.4142072,1620000820.3101552,1620000828.4142072,1620000812.206103,0
1000,0,1,0,0,694.3219126502775,64,0.08869412861449369,6,20034,502,1620000830.2151074,1620000822.1110556,1620000830.2151074,1620000814.0070035,0
1009,0,1,1,0,673.2835170909108,128,0.08455752219937167,1,51125,502,1620000832.016008,1620000823.911956,1620000832.016008,1620000815.807904,0
1007,1,0,1,1,346.1330831817401,255,0.06621645344260198,1,13717,80,1620000833.8169084,1620000825.7128565,1620000833.8169084,1620000817.6088045,0
1009,0,1,0,0,493.9291756272702,255,0.0798461000383293,6,10265,1883,1620000835.6178088,1620000827.513757,1620000835.6178088,1620000819.409705,0
1009,1,1,0,0,658.8192749918887,64,0.06768617758056343,1,30802,443,1620000837.4187093,1620000829.3146574,1620000837.4187093,1620000821.2106054,0
1009,0,1,1,1,707.1473014859012,255,0.08334589160140737,17,37867,1883,1620000839.2196097,1620000831.115558,1620000839.2196097,1620000823.0115058,0
1001,0,1,1,0,367.76866306916946,255,0.125704295576178,1,13675,443,1620000841.0205102,1620000832.9164584,1620000841.0205102,1620000824.8124063,0
1002,1,0,1,1,641.6328909600479,255,0.01161161443957293,1,26990,1883,1620000842.8214107,1620000834.7173588,1620000842.8214107,1620000826.6133068,0
1008,1,0,0,1,566.2293018375402,64,0.1384798489090627,1,10299,22,1620000844.622311,1620000836.518259,1620000844.622311,1620000828.4142072,0
1006,1,0,0,0,286.8021772922142,64,0.014605074817342079,17,46630,22,1620000846.4232116,1620000838.3191593,1620000846.4232116,1620000830.2151074,0
1003,1,1,0,1,660.031592517147,255,0.006895144207056305,1,2682,502,1620000848.224112,1620000840.12006,1620000848.224112,1620000832.016008,0
1009,0,1,1,1,530.3086416864938,64,0.3733027232154121,1,29987,502,1620000850.0250125,1620000841.9209607,1620000850.0250125,1620000833.8169084,0
1004,0,1,1,1,151.72187873469477,128,0.31463637599897143,17,7956,80,1620000851.825913,1620000843.721861,1620000851.825913,1620000835.6178088,0
1001,0,1,0,1,441.22928785772615,255,0.006233992110082188,6,15272,443,1620000853.6268134,1620000845.522761,1620000853.6268134,1620000837.4187093,0
1007,1,1,0,0,507.9715083169945,64,0.05856451542287619,6,25461,22,1620000855.4277139,1620000847.3236618,1620000855.4277139,1620000839.2196097,1
1003,0,0,1,1,378.83510423648124,64,0.020609586526337292,6,40751,1883,1620000857.2286143,1620000849.1245625,1620000857.2286143,1620000841.0205102,0
1008,1,1,0,0,745.645685099705,255,0.06642583058433701,1,19225,80,1620000859.0295148,1620000850.9254627,1620000859.0295148,1620000842.8214107,0
1004,0,1,1,1,752.8936981356211,64,0.17729999917033876,6,42174,1883,1620000860.8304152,1620000852.726363,1620000860.8304152,1620000844.622311,1
1008,1,0,1,1,423.501968217431,255,0.3008043238318593,17,50636,22,1620000862.6313157,1620000854.5272636,1620000862.6313157,1620000846.4232116,0
1003,1,1,0,1,401.55489572925154,64,0.10058124939312885,1,25379,22,1620000864.4322162,1620000856.3281643,1620000864.4322162,1620000848.224112,0
1009,0,0,1,0,473.7530653261358,128,0.043680975987239266,1,16023,22,1620000866.2331166,1620000858.1290646,1620000866.2331166,1620000850.0250125,0
1004,1,0,0,0,459.98388683866386,255,0.0924639399327829,1,56191,22,1620000868.034017,1620000859.9299648,1620000868.034017,1620000851.825913,0
1008,1,0,1,0,381.4996212396155,128,0.037396833946404064,6,7400,1883,1620000869.8349175,1620000861.7308655,1620000869.8349175,1620000853.6268134,0
1007,0,0,1,1,40.0,255,0.24059879797478803,6,52697,80,1620000871.635818,1620000863.5317662,1620000871.635818,1620000855.4277139,0
1002,1,0,0,1,850.9623751199229,64,0.2043306068417855,6,4500,22,1620000873.4367185,1620000865.3326664,1620000873.4367185,1620000857.2286143,0
1000,1,1,1,1,500.08359275562844,128,0.08169698563089184,1,52881,502,1620000875.237619,1620000867.1335666,1620000875.237619,1620000859.0295148,0
1002,1,0,0,1,464.33797761418487,64,0.03927447293337305,17,5390,80,1620000877.0385191,1620000868.9344673,1620000877.0385191,1620000860.8304152,0
1003,0,0,0,0,565.0338260103902,255,0.034727593276131626,1,49998,502,1620000878.8394196,1620000870.7353678,1620000878.8394196,1620000862.6313157,0
1001,0,1,1,1,483.988450293182,255,0.0033989136240469226,17,26757,1883,1620000880.64032,1620000872.536268,1620000880.64032,1620000864.4322162,0
1000,1,1,0,0,413.9368310709101,255,0.16918463593168964,1,13482,22,1620000882.4412205,1620000874.3371687,1620000882.4412205,1620000866.2331166,0
1006,0,0,0,1,298.8708027216101,255,0.05985339945794067,17,63902,80,1620000884.242121,1620000876.138069,1620000884.242121,1620000868.034017,0
1007,1,1,0,0,132.27744470086083,255,0.03932395384664103,1,33819,22,1620000886.0430214,1620000877.9389694,1620000886.0430214,1620000869.8349175,0
1006,1,1,0,0,229.1242140091213,128,0.06369754794678172,1,21639,22,1620000887.843922,1620000879.7398698,1620000887.843922,1620000871.635818,0
1004,1,0,0,1,276.6651866579706,255,0.17078117278818802,17,12188,80,1620000889.6448224,1620000881.5407703,1620000889.6448224,1620000873.4367185,0
1000,1,0,0,1,630.1844316081938,64,0.013309058431766297,17,40340,22,1620000891.4457228,1620000883.3416708,1620000891.4457228,1620000875.237619,0
1006,1,1,1,0,644.9246293528789,128,0.19495085331736833,17,4048,22,1620000893.2466233,1620000885.142571,1620000893.2466233,1620000877.0385191,0
1006,0,0,0,1,323.6401791066458,64,0.2277978680297842,17,30583,443,1620000895.0475237,1620000886.9434714,1620000895.0475237,1620000878.8394196,0
1008,1,0,1,1,40.0,255,0.29319674585352246,17,63992,443,1620000896.8484242,1620000888.7443721,1620000896.8484242,1620000880.64032,0
1002,0,1,1,0,501.82414390037525,64,0.05066476842269191,17,2288,80,1620000898.6493247,1620000890.5452726,1620000898.6493247,1620000882.4412205,0
1008,0,0,0,0,415.69155686813633,128,0.02448019145717773,17,10071,80,1620000900.450225,1620000892.346173,1620000900.450225,1620000884.242121,0
1000,1,0,1,0,410.74750265997375,128,0.04678313000090798,17,46009,22,1620000902.2511256,1620000894.1470735,1620000902.2511256,1620000886.0430214,0
1000,1,0,1,0,691.187495152873,128,0.04048334519920045,1,7611,502,1620000904.052026,1620000895.947974,1620000904.052026,1620000887.843922,0
1003,0,0,0,1,527.7305250945705,64,0.019377155353756708,17,7601,80,1620000905.8529265,1620000897.7488744,1620000905.8529265,1620000889.6448224,0
1008,0,0,0,0,304.7240702959841,128,0.09346244473085975,17,18659,22,1620000907.653827,1620000899.5497746,1620000907.653827,1620000891.4457228,0
1005,0,1,0,0,258.7173932081901,64,0.06474554506481837,1,46588,502,1620000909.4547274,1620000901.350675,1620000909.4547274,1620000893.2466233,0
1002,1,1,1,0,447.47772860300876,255,0.20076865643410297,1,4894,443,1620000911.2556279,1620000903.1515758,1620000911.2556279,1620000895.0475237,0
1000,0,0,1,1,318.7174475620716,255,0.0032636401090833586,6,35118,80,1620000913.0565283,1620000904.9524763,1620000913.0565283,1620000896.8484242,0
1003,1,1,0,0,485.52047519447655,64,0.10324536269161962,6,56353,22,1620000914.8574288,1620000906.7533767,1620000914.8574288,1620000898.6493247,0
1008,1,0,0,1,705.2284088803932,128,0.1439479458624577,17,10241,443,1620000916.6583292,1620000908.5542772,1620000916.6583292,1620000900.450225,0
1002,1,0,1,0,224.04351768010997,64,0.14249793456247511,17,50537,1883,1620000918.4592297,1620000910.3551776,1620000918.4592297,1620000902.2511256,0
1008,0,0,1,0,517.5558869617937,64,0.21722058753429,6,18626,443,1620000920.2601302,1620000912.156078,1620000920.2601302,1620000904.052026,0
1006,1,0,1,1,683.0099965338779,64,0.13057609781406904,6,1629,22,1620000922.0610306,1620000913.9569783,1620000922.0610306,1620000905.8529265,0
1003,1,0,1,0,482.7625328363782,255,0.2628454600795919,17,23367,502,1620000923.8619308,1620000915.7578788,1620000923.8619308,1620000907.653827,0
1002,1,1,0,0,644.3161790235306,64,0.04044505227053818,6,63795,1883,1620000925.6628313,1620000917.5587795,1620000925.6628313,1620000909.4547274,0
1009,1,1,1,1,442.54550157690755,255,0.06995867033564078,17,51846,1883,1620000927.4637318,1620000919.35968,1620000927.4637318,1620000911.2556279,0
1004,1,0,1,0,534.1656158847273,64,0.0014179722048099789,1,14027,1883,1620000929.2646322,1620000921.1605802,1620000929.2646322,1620000913.0565283,0
1004,0,1,1,0,588.1569864684353,255,0.0006981904170624233,1,44281,80,1620000931.0655327,1620000922.9614806,1620000931.0655327,1620000914.8574288,0
1002,1,0,1,0,385.59951234737304,64,0.027460346543932087,6,60562,22,1620000932.8664331,1620000924.762381,1620000932.8664331,1620000916.6583292,0
1008,1,1,0,0,898.1352034379998,64,0.010625780381055756,1,33113,1883,1620000934.6673336,1620000926.5632815,1620000934.6673336,1620000918.4592297,0
1003,0,0,0,1,615.5160360663843,128,0.030139076593022257,1,54619,443,1620000936.468234,1620000928.364182,1620000936.468234,1620000920.2601302,0
1004,1,1,1,0,760.5970997433842,128,0.019485168543411684,1,18685,502,1620000938.2691345,1620000930.1650825,1620000938.2691345,1620000922.0610306,0
1003,0,0,1,1,714.2047892721536,64,0.002893462266595978,1,17806,22,1620000940.070035,1620000931.965983,1620000940.070035,1620000923.8619308,0
1004,1,0,0,0,565.4578538566823,64,0.24002436385184886,17,31053,443,1620000941.8709354,1620000933.7668834,1620000941.8709354,1620000925.6628313,1
1006,0,1,0,1,777.1578844719616,64,0.0008257127833574805,17,14511,80,1620000943.671836,1620000935.5677838,1620000943.671836,1620000927.4637318,1
1008,0,1,1,0,537.5829422383835,64,0.1332117377045885,6,52348,1883,1620000945.4727364,1620000937.3686843,1620000945.4727364,1620000929.2646322,0
1006,1,0,1,1,354.04494336512744,128,0.016504905335106197,1,52986,443,1620000947.2736368,1620000939.1695848,1620000947.2736368,1620000931.0655327,0
1004,1,1,0,0,502.96384631259264,255,0.24330312156721062,1,48525,22,1620000949.0745373,1620000940.9704852,1620000949.0745373,1620000932.8664331,0
1009,1,0,0,1,298.7666175169737,64,0.2233021154102729,1,40066,443,1620000950.8754377,1620000942.7713857,1620000950.8754377,1620000934.6673336,0
1009,0,1,0,1,79.65913437803955,128,0.10610308405949727,6,23089,80,1620000952.6763382,1620000944.5722861,1620000952.6763382,1620000936.468234,0
1006,0,1,0,0,329.4915513881949,64,0.111545579686878,17,11868,502,1620000954.4772387,1620000946.3731866,1620000954.4772387,1620000938.2691345,0
1009,0,0,0,1,514.576306594175,64,0.0005353446125505322,1,20347,1883,1620000956.278139,1620000948.174087,1620000956.278139,1620000940.070035,0
1004,1,1,0,0,712.3849570976163,255,0.4191179267022073,17,26421,22,1620000958.0790396,1620000949.9749875,1620000958.0790396,1620000941.8709354,0
1002,0,1,1,0,328.8961590847291,64,0.21023630728828363,6,46981,1883,1620000959.87994,1620000951.775888,1620000959.87994,1620000943.671836,0
1006,0,0,0,0,702.032490705431,64,0.22548071145317003,17,18352,1883,1620000961.6808405,1620000953.5767884,1620000961.6808405,1620000945.4727364,0
1001,1,1,0,0,257.8634028386246,255,0.10765901764015709,1,61846,1883,1620000963.481741,1620000955.377689,1620000963.481741,1620000947.2736368,0
1008,0,0,0,0,316.09550677210996,255,0.04227947964813154,17,44763,443,1620000965.2826414,1620000957.1785893,1620000965.2826414,1620000949.0745373,0
1009,0,0,0,1,789.8313206792903,255,0.22410070349293154,17,39757,443,1620000967.0835419,1620000958.9794898,1620000967.0835419,1620000950.8754377,0
1009,1,0,1,0,509.52420399249917,255,0.03446291130813628,6,46413,502,1620000968.8844423,1620000960.7803903,1620000968.8844423,1620000952.6763382,0
1000,0,0,1,0,465.2756109430712,128,0.08271622177609743,6,30739,80,1620000970.6853428,1620000962.5812907,1620000970.6853428,1620000954.4772387,0
1005,1,0,0,0,547.0559979815654,128,0.010506164070748572,6,40140,22,1620000972.486243,1620000964.3821912,1620000972.486243,1620000956.278139,0
1006,1,1,1,0,258.71934985639086,128,0.25504777695712993,6,57946,443,1620000974.2871435,1620000966.1830916,1620000974.2871435,1620000958.0790396,0
1007,1,0,1,0,433.8303742852355,64,0.015171917240524052,17,57275,1883,1620000976.088044,1620000967.983992,1620000976.088044,1620000959.87994,0
1009,1,0,1,0,500.5322316253103,255,0.025475910459673456,17,62818,80,1620000977.8889444,1620000969.7848926,1620000977.8889444,1620000961.6808405,0
1008,1,1,1,1,746.2761872358865,255,0.08167489681544857,6,18604,22,1620000979.6898448,1620000971.585793,1620000979.6898448,1620000963.481741,0
